AreaManagerId,FareCalculationCode,StartDateFarePart,StartDurationFarePart,EndDurationFarePart,AmountFarePart,StepSizeFarePart,EndDateFarePart,AmountCumulative
373,GRATIS,20161214,0,999999,0.00000000,1,29991231,0.00000000
826,GAR01,20160122,0,999999,0.50000000,20,29991231,0.00000000
772,TAR02,20131023,60,999999,2.20000000,60,20190527,2.40000000
917,TAR01,20150902,0,999999,0.03333333,1,20201012,0.00000000
826,GAR02,20160122,0,999999,12.00000000,960,20161017,0.00000000
34,PR02,20150429,0,999999,1.00000000,60,20161101,0.00000000
243,TER05,20141126,0,999999,8.50000000,600,20161103,0.00000000
243,GAR01,20160215,30,999999,0.03333333,1,29991231,1.00000000
243,GAR01,20141126,0,30,1.00000000,30,20160215,0.00000000
243,GAR01,20141126,30,999999,0.03333333,1,20160215,1.00000000
243,GAR05,20141126,0,999999,8.50000000,780,29991231,0.00000000
243,GAR01,20160215,0,30,1.00000000,30,29991231,0.00000000
221,TAR01,20141223,0,999999,0.01333333,1,20170101,0.00000000
796,TAR_B,20190101,0,999999,0.03666667,1,20200101,0.00000000
268,TER01,20141022,0,999999,2.50000000,60,20161114,0.00000000
221,DAG02,20170201,0,999999,20.00000000,1440,29991231,0.00000000
221,DAG01,20170201,0,999999,20.00000001,1440,29991231,0.00000000
268,PR03,20150813,0,999999,9.60000000,10080,20161114,0.00000000
268,PR02,20161114,0,999999,3.50000000,1440,29991231,0.00000000
268,PR03,20161114,0,999999,11.00000000,10080,29991231,0.00000000
268,PR02,20150813,0,999999,3.00000000,1440,20161114,0.00000000
34,DAG02,20200101,0,999999,18.28000000,1020,29991231,0.00000000
772,TAR07,20190527,0,60,0.01000000,1,29991231,0.00000000
983,TER01C,20200101,0,999999,9.40000000,1440,29991231,0.00000000
983,TER05,20160816,0,999999,2.30000000,60,20181231,0.00000000
983,GAR02,20160101,0,999999,2.30000000,60,20181231,0.00000000
796,TAR_B,20200101,0,999999,0.04416667,1,29991231,0.00000000
34,36020,20190101,0,12,0.05583333,1,20200101,0.00000000
983,GAR04,20160101,0,999999,5.50000000,360,20181231,0.00000000
983,TER06,20160816,0,999999,5.50000000,360,20181231,0.00000000
34,34_AVOND2,20140101,0,999999,5.00000000,360,20200101,0.00000000
34,DAG03,20190101,0,999999,2.04000000,1440,20200101,0.00000000
983,GAR01A,20180101,0,999999,0.83333333,20,20181231,0.00000000
479,ZNDOVRDAG,20140915,0,240,0.02500000,1,20170101,0.00000000
2463,GAR25,20200730,0,1440,40.00000000,1440,29991231,0.00000000
479,ZNDOVERIG2,20130514,0,999999,0.02500000,1,20170101,0.00000000
2533,GAR12,20200730,0,999999,0.10000000,6,29991231,0.00000000
363,TC3_A1924,20050101,0,999999,12.00000000,300,20190414,0.00000000
777,E,20160101,0,999999,0.21000000,7,20170101,0.00000000
363,TC6_Z1221,20190414,0,999999,13.50000000,540,29991231,0.00000000
2533,356_GAR01,20200730,0,999999,2.50000000,60,29991231,0.00000000
2533,GAR06,20131113,0,999999,0.50000000,15,20200730,0.00000000
363,TC2_Z1219,20190414,0,999999,25.20000000,420,29991231,0.00000000
777,F,20170101,0,999999,0.00000000,1,20170101,0.00000000
777,DDAGKAART,20160101,0,999999,9.00000000,720,20170101,0.00000000
479,ZNDDAG,20130514,0,180,0.03333333,1,20170101,0.00000000
777,C,20160101,0,999999,0.20000000,6,20170101,0.00000000
363,TC2_D0921,20050101,0,999999,28.80000000,720,20190414,0.00000000
363,TC4,20050101,0,999999,0.04000000,1,20190414,0.00000000
473,TER01,20150513,0,999999,2.20000000,60,20200730,0.00000000
2533,356_GAR01,20131024,0,180,1.70000000,60,20200730,0.00000000
2463,GAR25,20200730,2880,999999,7.50000000,1440,29991231,77.50000000
479,ZNDOVRDAG,20140915,240,999999,0.00000000,1,20170101,6.00000000
777,EDAGKAART,20160101,0,999999,9.00000000,540,20170101,0.00000000
363,TC6_Z1221,20120912,0,999999,7.50000000,540,20190414,0.00000000
777,D,20160101,0,999999,0.21000000,7,20170101,0.00000000
777,EDAGKAART,20170101,0,999999,10.00000000,540,29991231,0.00000000
479,ZNDTWEE,20130514,0,999999,0.04166667,1,20170101,0.00000000
777,F,20160101,0,999999,0.21000000,7,20170101,0.00000000
2533,356_GAR01,20131024,360,999999,2.60000000,60,20200730,11.50000000
394,BHD,20130625,0,22,0.00455600,1,20170101,0.00000000
777,B,20160101,0,999999,0.20000000,6,20170101,0.00000000
479,ZNDEEN,20130514,0,999999,0.03333333,1,20170101,0.00000000
363,TC1_D0919,20050101,0,999999,30.00000000,600,20190414,0.00000000
394,BHD,20130625,22,999999,0.00911577,1,20170101,0.10023200
363,TC4_D24H,20050101,0,999999,21.60000000,1440,20190414,0.00000000
363,TC1_Z1204,20190414,0,999999,72.00000000,960,29991231,0.00000000
479,ZNDOVERIG,20130514,0,999999,0.02500000,1,20170101,0.00000000
479,ZNDDAG,20130514,180,999999,0.00000000,1,20170101,5.99999940
758,CENTRUM_15,20160101,0,15,0.00000000,15,20170101,0.00000000
758,CENTRUM_4,20170101,0,999999,4.00000000,780,29991231,0.00000000
758,CENTRUM_15,20160101,15,999999,0.03500000,1,20170101,0.00000000
363,TC1_Z1204,20170227,0,999999,48.00000000,960,20190414,0.00000000
281,DAG01,20120418,0,999999,7.50000000,1440,20160101,0.00000000
355,GAR07,20161125,0,999999,0.50000000,15,29991231,0.00000000
758,SINGEL_15,20161001,0,15,0.00000000,15,20170101,0.00000000
281,TAR01,20120418,0,999999,0.11000000,4,20160101,0.00000000
363,TC7_D0921,20190414,0,999999,10.00000000,720,29991231,0.00000000
758,GRATIS,20170101,0,999999,0.00000000,1,29991231,0.00000000
758,SINGEL_15,20161001,15,999999,0.02166666,1,20170101,0.00000000
363,TC1_D24H,20190414,0,999999,85.50000000,1440,29991231,0.00000000
281,DAG02,20120418,0,999999,5.10000000,1440,20160101,0.00000000
163,163_GAR01,20160212,0,999999,0.10000000,6,29991231,0.00000000
281,TAR02,20120420,0,999999,0.09916667,7,20160101,0.00000000
758,CENTRUM,20160101,0,999999,0.03500000,1,20170101,0.00000000
758,SINGEL,20160101,0,999999,0.02166667,1,20170101,0.00000000
281,TAR03,20120418,0,999999,0.10416667,5,20160101,0.00000000
758,CENTR_15A,20160101,0,15,0.00000000,15,20170101,0.00000000
363,TC3_D0919,20190414,0,999999,27.00000000,600,29991231,0.00000000
299,CPL01,20160101,0,999999,0.00000000,1,29991231,0.00000000
758,CENTR_15A,20160101,15,999999,0.03500000,1,20170101,0.00000000
796,TAR_A,20190101,0,999999,0.04500000,1,20200101,0.00000000
983,GAR03,20131003,0,999999,22.00000000,900,20181231,0.00000000
983,TER01C,20190101,0,999999,9.20000000,1440,20200101,0.00000000
983,TER03,20160101,0,999999,4.90000000,60,20181231,0.00000000
34,36010,20190101,0,6,0.08666667,1,20200101,0.00000000
34,36020,20200101,0,12,0.05633333,1,29991231,0.00000000
34,DAG01,20200101,0,999999,9.92000000,1020,29991231,0.00000000
983,TAR01A,20200101,0,999999,9.00000000,780,29991231,0.00000000
34,AVOND01,20190101,0,999999,5.11000000,360,20200101,0.00000000
983,TAR01A,20190101,0,999999,8.80000000,780,20200101,0.00000000
34,36020,20190101,12,999999,0.03400000,1,20200101,0.66999996
355,355_PRZEI,20160115,0,999999,0.00000000,1,29991231,0.00000000
80,TARZONEDD,20170102,0,999999,0.01000000,1,29991231,0.00000000
80,TARZONEB,20170102,0,999999,0.02666667,1,29991231,0.00000000
80,TARZONEC,20170102,0,999999,0.01666667,1,29991231,0.00000000
80,TARZONED,20170102,0,999999,0.01000000,1,29991231,0.00000000
80,TARZONEC,20130306,0,999999,0.01333333,1,20170102,0.00000000
80,TARZONEA,20130306,0,999999,0.04166667,1,20170102,0.00000000
80,TARZONEA,20170102,0,999999,0.04666667,1,29991231,0.00000000
80,TARZONEDD,20160118,0,999999,0.00833333,1,20170102,0.00000000
80,TARZONEB,20130306,0,999999,0.02166667,1,20170102,0.00000000
80,TARZONED,20130306,0,999999,0.00666667,1,20170102,0.00000000
361,REG01AV,20160201,0,999999,0.05666667,1,20170201,0.00000000
363,TC6_D0921,20050101,0,999999,10.00000000,720,20190414,0.00000000
363,TC1_N1904,20190414,0,999999,54.00000000,540,29991231,0.00000000
361,REG03,20160201,0,999999,0.04450000,1,20170201,0.00000000
363,TC7_A1924,20140101,0,999999,5.20000000,300,20190414,0.00000000
361,REG09,20160201,0,999999,0.04450000,1,20170201,0.00000000
361,REG04DAG,20160201,0,999999,3.00000000,660,20170201,0.00000000
363,TC7F,20160502,180,999999,0.02166667,1,20190414,1.30000000
361,REG05,20160201,110,999999,0.00000000,1,20170201,3.30000000
361,REG04,20160201,0,999999,0.01166667,1,20170201,0.00000000
361,REG10,20160201,0,999999,0.04450000,1,20170201,0.00000000
361,REG05,20160201,0,110,0.03000000,1,20170201,0.00000000
363,TC4_D0921,20190414,0,999999,25.20000000,720,29991231,0.00000000
363,TC3_D0921,20050101,0,999999,21.60000000,720,20190414,0.00000000
361,REG01,20160201,0,999999,0.04450000,1,20170201,0.00000000
363,TC2_Z1224,20190414,0,999999,43.20000000,720,29991231,0.00000000
363,TC4_D0924,20190414,0,999999,31.50000000,900,29991231,0.00000000
363,TC3_Z1219,20050101,0,999999,12.60000000,420,20190414,0.00000000
361,REG11,20160524,0,999999,21.00000000,1440,20170201,0.00000000
361,REG08,20160201,0,999999,0.04450000,1,20170201,0.00000000
363,TC1,20190414,0,999999,0.12500000,1,29991231,0.00000000
363,TC6_D0921,20190414,0,999999,18.00000000,720,29991231,0.00000000
361,REG07,20160201,0,999999,0.04450000,1,20170201,0.00000000
361,REG02,20160201,0,999999,0.04450000,1,20170201,0.00000000
983,TAR03,20190101,0,999999,16.70000000,1440,20200101,0.00000000
917,DAG3,20170109,0,999999,3.00000000,720,29991231,0.00000000
917,TER01,20160414,0,999999,0.00000000,1,29991231,0.00000000
1771,TAR05,20170101,0,999999,0.01166667,1,29991231,0.00000000
74,STATZAT,20170101,240,999999,2.00000000,240,29991231,2.00000000
599,TAR01,20130101,0,999999,0.50000000,9,20170110,0.00000000
74,STATZAT,20170101,0,240,2.00000000,240,29991231,0.00000000
518,GAR01,20130930,0,999999,2.00000000,60,20150101,0.00000000
1771,TAR01,20170101,0,60,0.01166667,1,29991231,0.00000000
1771,TAR01,20160201,60,120,0.00000000,1,20170101,0.70588260
74,PR01,20150831,0,999999,0.00000000,1,29991231,0.00000000
983,TAR01,20190101,0,999999,0.03666667,1,20200101,0.00000000
1771,TAR01,20170101,120,180,0.01166667,1,29991231,0.70000020
1771,TAR01,20170101,240,999999,0.01166667,1,29991231,2.10000060
34,36020,20200101,12,999999,0.03483333,1,29991231,0.67599996
796,TAR_C,20200101,0,999999,0.03416667,1,29991231,0.00000000
74,TARSTATION,20130308,240,999999,2.00000000,300,20170101,2.00000000
74,TARSTATION,20170101,0,270,2.00000000,270,29991231,0.00000000
772,STRIJP01,20200301,0,999999,0.03333333,1,20200319,0.00000000
772,STRIJP01,20200319,31,999999,0.03333333,1,29991231,0.00000000
772,STRIJP01,20200319,0,31,0.00000000,1,29991231,0.00000000
74,STATZAT,20130308,0,240,2.00000000,240,20170101,0.00000000
1771,TAR01,20170101,60,120,0.00000000,1,29991231,0.70000020
1771,TAR01,20160201,120,180,0.01176471,1,20170101,0.70588260
484,TAR02,20140101,51,999999,0.00588235,1,20200531,0.30000000
484,TAR02,20140101,0,51,0.30000000,51,20200531,0.00000000
74,STATZAT,20130308,240,999999,2.00000000,300,20170101,2.00000000
74,TARSTATION,20170101,270,999999,2.00000000,270,29991231,2.00000000
599,TAR02,20130101,0,999999,0.50000000,12,20170110,0.00000000
243,TER05,20200707,0,999999,9.00000000,780,29991231,0.00000000
1771,TAR01,20160201,180,240,0.01176471,1,20170101,1.41176520
1771,TAR01,20170101,180,240,0.01166667,1,29991231,1.40000040
74,CPL01,20150831,0,999999,0.00000000,1,29991231,0.00000000
1771,TAR01,20160201,0,60,0.01176471,1,20170101,0.00000000
1771,TAR01,20160201,240,999999,0.01176471,1,20170101,2.11764780
74,TARSTATION,20130308,0,240,2.00000000,240,20170101,0.00000000
677,DTBOL,20200101,0,999999,5.00000000,1440,29991231,0.00000000
34,DAGBEZVGAS,20161101,0,999999,5.00000000,1020,20170201,0.00000000
34,DAGBEZVGAB,20161101,0,999999,1.00000000,840,20170201,0.00000000
34,DAGBEZVGBZ,20161101,0,999999,0.40000000,660,20170201,0.00000000
363,TC7,20140202,0,999999,0.02166667,1,20190414,0.00000000
363,TC3_D0919,20050101,0,999999,18.00000000,600,20190414,0.00000000
363,TC1_Z1219,20190414,0,999999,31.50000000,420,29991231,0.00000000
363,TC4COMBI,20190101,180,999999,0.05833333,1,20190414,0.30000000
473,TAR01,20161101,0,60,0.50000000,60,20170301,0.00000000
473,DAG01,20161101,0,999999,6.00000000,720,20170301,0.00000000
473,TAR01,20161101,60,999999,0.00833333,1,20170301,0.50000000
363,TC2_D0919,20050101,0,999999,24.00000000,600,20190414,0.00000000
363,TC7F,20190414,0,180,1.40000000,180,29991231,0.00000000
473,TAR02,20161101,180,999999,0.00833333,1,20170301,0.50000000
473,TAR02,20161101,120,180,0.50000000,60,20170301,0.00000000
473,DAG02,20161101,0,999999,5.00000000,720,20170301,0.00000000
363,TC3_D24H,20050101,0,999999,27.00000000,1440,20190414,0.00000000
473,TAR02,20161101,0,120,0.00000000,1,20170301,0.00000000
363,TC3,20190414,0,999999,0.07500000,1,29991231,0.00000000
363,TC6_Z1219,20120912,0,999999,5.80000000,420,20190414,0.00000000
202,TAR04,20170101,0,999999,0.00000000,1,29991231,0.00000000
546,TAR05A,20190312,0,999999,14.00000000,1440,20200101,0.00000000
855,TAR03,20150101,0,999999,16.50000000,1020,20200101,0.00000000
546,TAR05,20190312,0,999999,14.00000000,1440,20200101,0.00000000
2463,GAR25,20160509,0,4320,65.00000000,4320,20200730,0.00000000
363,TC1_Z1224,20160705,0,999999,36.00000000,960,20170306,0.00000000
363,TC1_D24H,20050101,0,999999,45.00000000,1440,20170306,0.00000000
2533,GAR10,20131113,0,120,0.00000000,120,20140101,0.00000000
2533,GAR08,20131113,0,999999,5.00000000,1440,29991231,0.00000000
2533,TER02,20131220,0,999999,1.00000000,60,29991231,0.00000000
2533,GAR14,20131113,0,999999,0.44000000,15,29991231,0.00000000
363,TC1_Z1219,20050101,0,999999,21.00000000,420,20190414,0.00000000
2533,TER05,20131220,0,999999,8.00000000,1440,29991231,0.00000000
2533,GAR05,20131113,0,999999,5.00000000,1440,29991231,0.00000000
2533,GAR07,20131113,0,999999,8.00000000,1440,29991231,0.00000000
2533,GAR13,20131113,0,999999,20.00000000,1440,29991231,0.00000000
2533,GAR10,20131113,120,999999,1.40000000,60,20140101,0.00000000
2533,TER01,20130919,0,999999,0.44000000,15,29991231,0.00000000
2533,GAR10,20200730,120,999999,1.60000000,60,29991231,0.00000000
2533,GAR11,20131113,0,999999,8.40000000,1440,29991231,0.00000000
2533,GAR09,20131113,0,999999,0.10000000,3,29991231,0.00000000
2533,TER03,20131220,0,999999,7.00000000,1440,29991231,0.00000000
546,TAR07,20190312,9,999999,0.04666667,1,20200101,0.42000000
2533,GAR10,20200730,0,120,0.00000000,120,29991231,0.00000000
2533,356_GAR01,20131024,180,240,2.00000000,60,20200730,5.10000000
473,TER03,20150513,0,999999,10.20000000,1440,20200730,0.00000000
2463,GAR25,20200730,1440,2880,37.50000000,1440,29991231,40.00000000
2533,GAR06,20200730,0,999999,0.20000000,6,29991231,0.00000000
2533,GAR10,20140101,0,999999,1.40000000,60,20200730,0.00000000
546,TAR01,20200101,120,999999,0.03666667,1,29991231,0.20000040
855,TAR03A,20170601,0,999999,16.50000001,1020,20200101,0.00000000
995,CPL01,20150729,0,999999,0.00000000,1,29991231,0.00000000
473,TER01,20200730,0,999999,2.50000000,60,29991231,0.00000000
375,TAR06,20170401,0,999999,0.02500000,1,29991231,0.00000000
855,TAR16,20170306,0,999999,0.00458333,1,20170315,0.00000000
855,TAR16,20170315,0,120,0.00458333,1,20170403,0.00000000
855,TAR15,20170315,0,120,0.00458333,1,20170403,0.00000000
855,TAR14,20160408,0,999999,0.55000000,120,20170306,0.00000000
855,TAR11,20150101,15,999999,0.01666667,1,20170329,0.00000000
855,T09,20131219,0,999999,6.00000000,1020,20170329,0.00000000
855,TAR16,20170315,120,999999,0.00000000,1,20170403,0.54999960
855,TAR15,20170306,0,999999,0.00458333,1,20170315,0.00000000
363,TC6,20190414,0,999999,0.04166667,1,29991231,0.00000000
855,TAR15,20170315,120,999999,0.00000000,1,20170403,0.54999960
855,TAR14,20170306,0,999999,0.00458333,1,20170403,0.00000000
2533,356_GAR01,20131024,240,360,2.20000000,60,20200730,7.10000000
855,TAR11,20150101,0,15,0.00000000,1,20170329,0.00000000
363,TC4_D0919,20050101,0,999999,14.40000000,600,20190414,0.00000000
855,TAR16,20160408,0,999999,0.55000000,480,20170306,0.00000000
363,TC7_Z1221,20190101,0,999999,7.50000000,540,29991231,0.00000000
363,TC3_D0921,20190414,0,999999,32.40000000,720,29991231,0.00000000
855,TAR15,20160408,0,999999,0.55000000,240,20170306,0.00000000
2463,GAR25,20160509,4320,999999,7.20000000,1440,20200730,65.00000000
473,TER03,20200730,0,999999,11.60000000,1440,29991231,0.00000000
2533,GAR12,20131113,0,999999,0.25000000,15,20200730,0.00000000
917,TAR02,20201012,60,999999,0.03000000,1,29991231,1.00000020
917,TAR03,20201012,0,60,0.01666667,1,29991231,0.00000000
363,TC1_D0924,20190414,0,999999,67.50000000,900,29991231,0.00000000
917,TAR03,20201012,60,999999,0.02500000,1,29991231,1.00000020
363,TC1_Z1221,20190414,0,999999,40.50000000,540,29991231,0.00000000
917,TAR03,20150902,0,999999,0.02500000,1,20201012,0.00000000
363,TC2_D0919,20190414,0,999999,36.00000000,600,29991231,0.00000000
363,TC1_D0921,20050101,0,999999,36.00000000,720,20190414,0.00000000
80,TARIEFDDAG,20170310,0,999999,3.30000000,840,29991231,0.00000000
80,GAR06,20140101,120,180,1.30000000,60,20170322,3.80000000
80,GAR04,20170323,120,180,0.02333333,1,29991231,3.50000040
80,GAR06,20140101,0,60,2.30000000,60,20170322,0.00000000
80,GAR04,20170323,60,120,0.02666667,1,29991231,1.90000020
80,GAR04,20140101,0,60,1.70000000,60,20170323,0.00000000
80,GAR06,20140101,180,240,0.80000000,60,20170322,5.10000000
80,GAR04,20140101,120,999999,0.30000000,60,20170323,3.20000000
80,GAR04,20170323,240,999999,0.00833333,1,29991231,5.50000020
80,GAR06,20140101,60,120,1.50000000,60,20170322,2.30000000
80,GAR04,20170323,0,60,0.03166667,1,29991231,0.00000000
80,GAR06,20140101,240,999999,0.40000000,60,20170322,5.90000000
80,TARIEFDDAG,20130306,0,999999,2.70000000,840,20170310,0.00000000
80,GAR04,20140101,60,120,1.50000000,60,20170323,1.70000000
80,GAR04,20170323,180,240,0.01000000,1,29991231,4.90000020
203,NULL,20170101,0,999999,0.00000000,1,29991231,0.00000000
855,TAR04,20131230,0,999999,0.03666667,1,20170703,0.00000000
855,TAR06,20150225,0,999999,0.03666667,1,20170703,0.00000000
855,TAR13,20150225,0,999999,16.50000000,1020,20170703,0.00000000
855,TAR12,20150101,0,999999,0.01666667,1,20170703,0.00000000
855,TAR05,20150101,0,999999,0.01666667,1,20170703,0.00000000
363,TC2,20190414,0,999999,0.10000000,1,29991231,0.00000000
80,GAR01,20140101,0,60,1.70000000,60,20170509,0.00000000
80,GAR03,20170509,0,999999,3.50000000,660,29991231,0.00000000
80,GAR01,20140101,60,120,1.50000000,60,20170509,1.70000000
377,TAR02,20200117,0,999999,0.05416667,1,20210101,0.00000000
80,GAR01,20140101,120,180,1.20000000,60,20170509,3.20000000
80,GAR01,20170509,240,999999,0.00833333,1,29991231,5.50000020
80,GAR01,20170509,0,60,0.03166667,1,29991231,0.00000000
80,GAR01,20170509,180,240,0.01000000,1,29991231,4.90000020
267,DAGP01,20201023,0,999999,10.00000000,1440,29991231,0.00000000
377,DAG01,20200117,0,999999,4.40000000,480,20210101,0.00000000
80,GAR01,20140101,180,240,0.60000000,60,20170509,4.40000000
377,DAG02,20210101,0,999999,15.60000000,600,29991231,0.00000000
90,GAR02,20200716,0,999999,3.50000000,1440,29991231,0.00000000
80,GAR02,20140101,0,999999,5.50000000,1440,20170509,0.00000000
80,GAR01,20170509,120,180,0.02333333,1,29991231,3.50000040
80,GAR08,20140101,0,999999,3.00000000,660,20170509,0.00000000
267,GAR01,20201023,0,999999,0.01333333,1,29991231,0.00000000
80,GAR01,20170509,60,120,0.02666667,1,29991231,1.90000020
80,GAR01,20140101,240,999999,0.50000000,60,20170509,5.00000000
267,PR01,20150813,0,999999,0.00000000,1,29991231,0.00000000
861,TAR01,20201107,120,999999,0.13000000,6,29991231,0.00000000
377,DAG01,20210101,0,999999,4.60000000,480,29991231,0.00000000
377,DAG03,20200117,0,999999,20.80000000,840,20210101,0.00000000
289,STR_B,20151210,17,999999,0.02333333,1,29991231,0.40000000
289,STR_A,20151210,0,15,0.40000000,15,29991231,0.00000000
80,GAR03,20140101,0,999999,3.00000000,660,20170509,0.00000000
1674,GAR01,20200731,0,999999,0.60000000,20,29991231,0.00000000
153,GAR04,20130101,120,999999,2.40000000,60,20170101,0.00000000
153,GAR03,20160101,480,999999,0.00000000,1,20170101,20.80000000
153,GAR02,20160101,0,300,0.04333333,1,20170101,0.00000000
153,GAR03,20160101,0,480,20.80000000,480,20170101,0.00000000
153,GAR02,20160101,300,999999,0.00000000,1,20170101,12.99999900
363,TC2_Z1224,20050101,0,999999,28.80000000,720,20190414,0.00000000
153,GAR04,20130101,0,120,0.00000000,1,20170101,0.00000000
363,TC7_A1924,20190414,0,999999,5.60000000,300,29991231,0.00000000
995,TER01,20131009,0,999999,1.40000000,60,20170615,0.00000000
80,GAR12,20200731,0,999999,6.70000000,780,29991231,0.00000000
80,GAR09,20170509,60,999999,0.02666667,1,20200731,1.90000020
995,GAR01,20131009,0,999999,1.40000000,60,20170615,0.00000000
228,DAG02,20161015,0,999999,5.00000000,660,20170701,0.00000000
228,DAG01,20161015,0,999999,5.00000000,660,20170701,0.00000000
228,DAG01,20170701,0,999999,4.00000000,660,29991231,0.00000000
228,TAR04,20170616,10,999999,0.02933333,1,29991231,0.20000000
361,NULL,20170101,0,999999,0.00000000,1,29991231,0.00000000
228,TAR04,20170616,0,10,0.20000000,10,29991231,0.00000000
228,DAG02,20170701,0,999999,4.00000000,660,29991231,0.00000000
363,TC4,20190414,0,999999,0.05833333,1,29991231,0.00000000
363,TC4COMBI,20190414,180,999999,0.05833333,1,29991231,0.30000000
363,TC7_D24H,20140101,0,999999,11.70000000,1440,20190414,0.00000000
363,TC7_D0919,20190414,0,999999,8.40000000,600,29991231,0.00000000
546,TAR05A,20200101,0,999999,14.40000000,1440,29991231,0.00000000
546,TAR06,20190312,0,3,0.10500000,3,20200101,0.00000000
361,GAR03,20140201,0,999999,5.30000000,1440,20170101,0.00000000
361,GAR01,20140201,36,999999,0.02800000,1,20170101,1.00000000
361,GAR01,20140201,0,36,1.00000000,36,20170101,0.00000000
546,TAR01,20200101,0,120,0.00166667,1,29991231,0.00000000
361,GAR02,20140201,0,999999,2.20000000,1440,20170101,0.00000000
473,GAR01,20200731,0,999999,2.20000000,60,29991231,0.00000000
361,GAR04,20130101,0,999999,15.00000000,1440,20170101,0.00000000
150,150_GAR02,20150114,0,999999,0.50000000,18,20170623,0.00000000
150,150_GAR08,20170623,0,999999,1.00000000,60,29991231,0.00000000
363,TC6_D24H,20050101,0,999999,12.60000000,1440,20190414,0.00000000
505,TAR7812,20170703,0,999999,0.02500000,1,29991231,0.00000000
505,TAR7814,20170703,0,999999,0.02500000,1,29991231,0.00000000
505,TAR7832,20170703,0,999999,0.02500000,1,29991231,0.00000000
505,TAR7832,20160101,0,999999,0.02833333,1,20170703,0.00000000
505,TAR7835_2,20170703,0,999999,0.02833333,1,29991231,0.00000000
505,TAR7815_2,20170703,0,999999,0.04666667,1,29991231,0.00000000
505,TAR7815,20170703,0,999999,0.02500000,1,29991231,0.00000000
505,TAR7835,20170703,0,999999,0.02500000,1,29991231,0.00000000
505,TAR7812,20160101,0,999999,0.04666667,1,20170703,0.00000000
505,TAR7814_2,20170703,0,999999,0.04666667,1,29991231,0.00000000
363,TC7_Z1219,20140202,0,999999,5.40000000,420,20190414,0.00000000
153,GAR1,20170713,0,999999,0.49500000,11,29991231,0.00000000
363,TC6_D0924,20050101,0,999999,12.60000000,900,20190414,0.00000000
153,PR01,20170712,0,999999,2.50000000,1440,29991231,0.00000000
363,TC6_D0924,20190414,0,999999,22.50000000,900,29991231,0.00000000
363,TC7,20190414,0,999999,0.02333333,1,29991231,0.00000000
363,TC1_Z1224,20170306,0,999999,36.00000000,720,20190414,0.00000000
363,TC6_A1924,20050101,0,999999,5.60000000,300,20190414,0.00000000
855,TAR03,20200101,0,999999,16.50000000,1440,29991231,0.00000000
243,TAR02,20131017,0,999999,0.80000000,30,20170629,0.00000000
80,GAR10,20200731,0,999999,3.70000000,1440,29991231,0.00000000
243,TAR03,20131017,0,999999,8.00000000,780,20170629,0.00000000
243,NULL,20170629,0,999999,0.00000000,1,29991231,0.00000000
243,TAR01,20131017,0,999999,1.01333333,32,20170629,0.00000000
546,TAR06,20190312,3,999999,0.03500000,1,20200101,0.10500000
546,TAR05,20200101,0,999999,14.40000000,1440,29991231,0.00000000
518,211,20170116,0,999999,0.03500000,1,20170801,0.00000000
518,210,20170116,0,999999,0.03500000,1,20170731,0.00000000
363,TC1_D24H,20170306,0,999999,57.00000000,1440,20190414,0.00000000
363,TC6_D0919,20050101,0,999999,8.40000000,600,20190414,0.00000000
363,TC3_Z1224,20190414,0,999999,32.40000000,720,29991231,0.00000000
363,TC3_D0924,20190414,0,999999,40.50000000,900,29991231,0.00000000
2582,TER05,20200731,4320,999999,5.00000000,1440,29991231,27.00000000
363,TC3,20050101,0,999999,0.05000000,1,20190414,0.00000000
546,TAR01,20190312,0,120,0.00166667,1,20200101,0.00000000
363,TC3_Z1221,20190414,0,999999,24.30000000,540,29991231,0.00000000
363,TC6_Z1219,20190414,0,999999,10.50000000,420,29991231,0.00000000
363,TC6_A1924,20190414,0,999999,10.00000000,300,29991231,0.00000000
546,TAR01,20190312,120,999999,0.03500000,1,20200101,0.20000040
546,TAR07,20190312,0,9,0.42000000,9,20200101,0.00000000
479,ZNDDAG,20200320,0,999999,0.03783333,1,29991231,0.00000000
479,ZNDDAG,20200101,159,999999,0.00000000,1,20200320,6.01549947
363,TC1_D0921,20190414,0,999999,54.00000000,720,29991231,0.00000000
363,TC4_D0919,20190414,0,999999,21.00000000,600,29991231,0.00000000
153,GAR03,20170101,0,176,0.49500000,11,29991231,0.00000000
153,GAR03,20170101,176,999999,0.00000000,1,29991231,7.92000000
281,TAR03,20160101,0,999999,0.02283333,1,20170829,0.00000000
479,ZNDDAG,20200101,0,159,0.03783333,1,20200320,0.00000000
363,TC2_Z1221,20190414,0,999999,32.40000000,540,29991231,0.00000000
718,TAR05,20200401,0,999999,0.07500000,3,29991231,0.00000000
363,TC7_Z1219,20190414,0,999999,5.80000000,420,29991231,0.00000000
281,TAR01,20160101,0,999999,0.03000000,1,20170829,0.00000000
281,DAG01,20160101,0,999999,8.30000000,1440,20170829,0.00000000
363,TC2,20050101,0,999999,0.06666667,1,20190414,0.00000000
363,TC2_D0921,20190414,0,999999,43.20000000,720,29991231,0.00000000
983,TAR03,20140101,0,999999,14.30000000,780,20170201,0.00000000
983,TAR01,20130101,0,999999,0.12000000,4,20170201,0.00000000
363,TC2_D24H,20190414,0,999999,54.00000000,1440,29991231,0.00000000
